time,uol,wol,uol_block,wol_block,upi,wpi,upi_block,wpi_block,upid,wpid,upid_block,wpid_block,upid_backward,wpid_backward,r
20.3,1,12.3678705913909,1,12.3678705913909,0.102724355668418,0.727213430282812,0.102724355668418,0.727213430282812,0.0990151870333022,0.980887757997548,0.0990151870333022,0.980887757997548,0.0988768229643603,0.986680970716949,1
20.4,1,12.7484818502627,1,12.7484818502627,0.103231224010343,0.765918227792259,0.103231224010343,0.765918227792259,0.0990553367693855,0.981162020628051,0.0990553367693855,0.981162020628051,0.0989190338675203,0.987179891932964,1
20.5,1,13.0678437854223,1,13.0678437854223,0.103655988741333,0.809317041218394,0.103655988741333,0.809317041218394,0.0990946699070632,0.981417160074749,0.0990946699070632,0.981417160074749,0.0989607448611717,0.987508254496888,1
20.6,1,13.3201055291517,1,13.3201055291517,0.103990083113272,0.85658858684241,0.103990083113272,0.85658858684241,0.0991332024717343,0.981656239875237,0.0991332024717343,0.981656239875237,0.0990019522902934,0.987669539140353,1
20.7,1,13.5008289761038,1,13.5008289761038,0.104226669546816,0.90682497961336,0.104226669546816,0.90682497961336,0.0991709502818406,0.981882454629613,0.0991709502818406,0.981882454629613,0.0990426460577967,0.98767046747591,1
20.8,1,13.6070645879584,1,13.6070645879584,0.104360795359433,0.95904920776962,0.104360795359433,0.95904920776962,0.0992079289591972,0.982099067390225,0.0992079289591972,0.982099067390225,0.0990828102323505,0.987520833728825,1
20.9,1,13.6373963861401,1,13.6373963861401,0.104389511973261,1.01223417840236,0.104389511973261,1.01223417840236,0.0992441539365629,0.982309346240868,0.0992441539365629,0.982309346240868,0.0991224237636954,0.987233274762698,1
21,1,13.5919555256996,1,13.5919555256996,0.104311954829868,1.06532296499107,0.104311954829868,1.06532296499107,0.0992796404624618,0.982516501356549,0.0992796404624618,0.982516501356549,0.0991614612897328,0.986822983770703,1
21.1,1,13.4724024840723,1,13.4724024840723,0.104129382004904,1.11724985997303,0.104129382004904,1.11724985997303,0.0993144036033155,0.982723623812006,0.0993144036033155,0.982723623812007,0.0991998940179413,0.986307374111,1
21.2,1,13.2818785320746,1,13.2818785320746,0.103845170329752,1.1669618151787,0.103845170329752,1.1669618151787,0.099348458243002,0.98293362735889,0.099348458243002,0.982933627358891,0.0992376906623147,0.985705700726867,1
21.3,1,13.0249277684586,1,13.0249277684586,0.103464768673616,1.21343984095771,0.103464768673616,1.21343984095771,0.0993818190799987,0.983149194319028,0.0993818190799987,0.983149194319029,0.0992748184160622,0.985038647390803,1
21.4,1,12.7073915814032,1,12.7073915814032,0.102995608901295,1.2557199313627,0.102995608901295,1.2557199313627,0.0994145006223187,0.983372726646313,0.0994145006223187,0.983372726646313,0.099311243939769,0.984327888632602,1
21.5,1,12.3362779390366,1,12.3362779390366,0.102446975881929,1.29291308800291,0.102446975881929,1.29291308800291,0.0994465171804841,0.983606303094534,0.0994465171804842,0.983606303094535,0.0993469343446059,0.983595635643065,1
21.6,1,11.9196083959967,1,11.9196083959967,0.101829838764816,1.32422402911066,0.101829838764816,1.32422402911066,0.0994778828588179,0.983851643295517,0.0994778828588179,0.983851643295518,0.0993818581504805,0.98286417568079,1
21.7,1,11.4662461248794,1,11.4662461248794,0.101156646542921,1.34896819278389,0.101156646542921,1.34896819278389,0.0995086115453626,0.984110079404058,0.0995086115453626,0.984110079404058,0.0994159861997424,0.982155414546314,1
21.8,1,10.9857086322965,1,10.9857086322965,0.100441091676226,1.36658667391186,0.100441091676226,1.36658667391186,0.0995387169007582,0.984382535806536,0.0995387169007582,0.984382535806537,0.0994492925081692,0.981490431527216,1
21.9,1,10.4879690927685,1,10.4879690927685,0.0996978462298934,1.37665877242034,0.0996978462298934,1.37665877242034,0.099568212346426,0.984669517222051,0.099568212346426,0.984669517222052,0.0994817550364334,0.980889055864804,1
22,1,9.98325042505393,1,9.98325042505393,0.0989422755819773,1.37891187549578,0.0989422755819773,1.37891187549578,0.0995971110524126,0.98497110535196,0.0995971110524126,0.984971105351961,0.0995133563670615,0.980369473257049,1
22.1,1,9.48181634169691,1,9.48181634169691,0.0981901352589595,1.37322844752206,0.0981901352589595,1.37322844752206,0.099625425925251,0.985286964059372,0.099625425925251,0.985286964059372,0.0995440842739944,0.979947870206344,1
22.2,1,8.99376362225451,1,8.99376362225451,0.0974572568538185,1.35964995761892,0.0974572568538185,1.35964995761892,0.0996531695961886,0.985616352887934,0.0996531695961886,0.985616352887934,0.0995739321742043,0.97963812316078,1
22.3,1,8.5288197942931,1,8.5288197942931,0.0967592292613748,1.33837763482473,0.0967592292613748,1.33837763482473,0.0996803544101186,0.98595814856269,0.0996803544101186,0.98595814856269,0.0996028994533557,0.979451538403214,1
22.4,1,8.096150256001,1,8.096150256001,0.0961110816226089,1.30977000394122,0.0961110816226089,1.30977000394122,0.0997069924155319,0.986310873958105,0.0997069924155319,0.986310873958105,0.0996309916601808,0.979396647535367,1
22.5,1,7.70417864401294,1,7.70417864401294,0.0955269743990546,1.27433721961303,0.0955269743990546,1.27433721961303,0.0997330953557816,0.986672733872714,0.0997330953557816,0.986672733872715,0.0996582205669946,0.979479062208483,1
22.6,1,7.36042394521329,1,7.36042394521329,0.095019904898382,1.2327322810596,0.095019904898382,1.2327322810596,0.0997586746619184,0.987041656819039,0.0997586746619184,0.987041656819039,0.0996846040965606,0.979701390493226,1
22.7,1,7.07135747876858,1,7.07135747876858,0.094601433343616,1.1857392737064,0.094601433343616,1.1857392737064,0.0997837414473217,0.987415341923901,0.0997837414473217,0.9874153419239,0.0997101661182706,0.980063215986215,1
22.8,1,6.8422824426239,1,6.8422824426239,0.0942814352244335,1.13425884547607,0.0942814352244335,1.13425884547607,0.0998083065043082,0.987791309940256,0.0998083065043082,0.987791309940256,0.0997349361192636,0.980561139445763,1
22.9,1,6.67723823649244,1,6.67723823649244,0.0940678851955249,1.0792911834325,0.0940678851955249,1.0792911834325,0.0998323803028582,0.988166957298722,0.0998323803028582,0.988166957298722,0.099758948758628,0.981188881462258,1
23,1,6.57893125120391,1,6.57893125120391,0.0939666772024759,1.02191680961651,0.0939666772024759,1.02191680961651,0.0998559729915515,0.988539612076502,0.0998559729915515,0.988539612076502,0.099782243315159,0.981937443425305,1
23.1,1,6.5486932630969,1,6.5486932630969,0.0939814848307106,0.963275562148766,0.0939814848307106,0.963275562148766,0.0998790944007605,0.988906590734087,0.0998790944007605,0.988906590734087,0.0998048630412277,0.98279532287565,1
23.2,1,6.58646800335877,1,6.58646800335877,0.0941136651005706,0.904544167991296,0.0941136651005706,0.904544167991296,0.0999017540480963,0.989265254466309,0.0999017540480964,0.989265254466309,0.0998268544371253,0.983748778248324,1
23.3,1,6.69082589749824,1,6.69082589749824,0.09436220808631,0.846912846269288,0.09436220808631,0.846912846269288,0.0999239611460605,0.989613064033888,0.0999239611460605,0.989613064033887,0.099848266461738,0.984782137045976,1
23.4,1,6.85900640114567,1,6.85900640114567,0.0947237338350151,0.79156140502563,0.0947237338350151,0.79156140502563,0.0999457246118055,0.989947631983839,0.0999457246118055,0.989947631983839,0.0998691496965565,0.985878140646507,1
23.5,1,7.08698680655421,1,7.08698680655421,0.0951925371208475,0.739635309141904,0.0951925371208475,0.739635309141904,0.0999670530788677,0.99026677123102,0.0999670530788677,0.990266771231019,0.0998895554808136,0.987018318263041,1
23.6,1,7.36957587049736,1,7.36957587049736,0.0957606796091855,0.692222202520175,0.0957606796091855,0.692222202520175,0.0999879549106924,0.990568539057072,0.0999879549106924,0.990568539057072,0.0999095350359531,0.988183382049331,1
23.7,1,7.70053012902981,1,7.70053012902981,0.0964181280433887,0.650329363276601,0.0964181280433887,0.650329363276601,0.100008438215738,0.99085127568525,0.100008438215738,0.99085127568525,0.0999291385976685,0.989353634989282,1
23.8,1,8.07269032722225,1,8.07269032722225,0.0971529361234708,0.614862556641264,0.0971529361234708,0.614862556641264,0.100028510863911,0.991113636707768,0.100028510863911,0.991113636707768,0.0999484145734057,0.990509383030828,1
23.9,1,8.47813501086251,1,8.47813501086251,0.0979514668401541,0.586606726675477,0.0979514668401541,0.586606726675477,0.100048180504066,0.991354618773916,0.100048180504066,0.991354618773916,0.0999674087425145,0.991631342923878,1
24,1,8.90834800938367,1,8.90834800938367,0.0987986511782894,0.566208935189205,0.0987986511782894,0.566208935189205,0.100067454582272,0.991573578089365,0.100067454582272,0.991573578089365,0.0999861635151789,0.992701037397594,1
24.1,1,9.35439629072978,1,9.35439629072978,0.0996782783281635,0.554163914936707,0.0996782783281635,0.554163914936707,0.100086340360545,0.99177024142693,0.100086340360545,0.99177024142693,0.100004717264878,0.99370116965854,1
24.2,1,9.80711449384595,1,9.80711449384595,0.10057331185819,0.55080255503662,0.10057331185819,0.55080255503662,0.100104844935722,0.991944709503418,0.100104844935722,0.991944709503418,0.100023103747461,0.994615969699262,1
24.3,1,10.2572923457959,1,10.2572923457959,0.101466225722636,0.556283580517446,0.101466225722636,0.556283580517446,0.100122975258187,0.992097452732896,0.100122975258187,0.992097452732896,0.100041351618001,0.995431505564636,1
24.4,1,10.6958611494117,1,10.6958611494117,0.102339353516125,0.570588625993746,0.102339353516125,0.570588625993746,0.100140738150104,0.992229299520665,0.100140738150104,0.992229299520665,0.100059484054459,0.996135953515615,1
24.5,1,11.1140755835339,1,11.1140755835339,0.103175244053207,0.593520836923832,0.103175244053207,0.593520836923832,0.100158140322892,0.992341417411234,0.100158140322892,0.992341417411234,0.10007751849489,0.996719821939259,1
24.6,1,11.5036871894143,1,11.5036871894143,0.103957016154299,0.624707061984167,0.103957016154299,0.624707061984167,0.100175188393637,0.992435287544789,0.100175188393637,0.992435287544789,0.100095466492532,0.997176124860071,1
24.7,1,11.8571061203309,1,11.8571061203309,0.104668705464118,0.663603628197472,0.104668705464118,0.663603628197472,0.100191888900199,0.992512673007209,0.100191888900199,0.992512673007209,0.100113333690607,0.997500501989063,1
24.8,1,12.1675480020939,1,12.1675480020939,0.105295596217917,0.709505618003157,0.105295596217917,0.709505618003157,0.100208248314771,0.992575581776079,0.100208248314771,0.992575581776079,0.100131119916208,0.997691283380518,1
24.9,1,12.4291630837733,1,12.4291630837733,0.105824531103996,0.761559495917906,0.105824531103996,0.761559495917906,0.100224273055705,0.992626225067177,0.100224273055705,0.992626225067177,0.100148819390184,0.997749497928172,1
25,1,12.63714524336,1,12.63714524336,0.106244192744823,0.818778863255133,0.106244192744823,0.818778863255133,0.100239969497432,0.992666971970619,0.100239969497432,0.99266697197062,0.100166421047565,0.997678826098352,1
25.1,1,12.7878188438669,1,12.7878188438669,0.106545350827592,0.8800630539755,0.106545350827592,0.8800630539755,0.100255343978362,0.992700301331743,0.100255343978362,0.992700301331743,0.100183908960855,0.997485498443314,1
25.2,1,12.8787019024427,1,12.8787019024427,0.106721069549131,0.944218224485467,0.106721069549131,0.944218224485467,0.100270402806668,0.992728751877712,0.100270402806668,0.992728751877712,0.10020126285648,0.997178142540253,1
25.3,1,12.9085445286151,1,12.9085445286151,0.106766870788291,1.00998053635535,0.106766870788291,1.00998053635535,0.100285152263935,0.992754871616074,0.100285152263935,0.992754871616074,0.100218458712836,0.996767582037901,1
25.4,1,12.877342097573,1,12.877342097573,0.106680849267291,1.07604098464435,0.106680849267291,1.07604098464435,0.100299598606658,0.992781167535688,0.100299598606658,0.992781167535688,0.10023546942684,0.996266592442601,1
25.5,1,12.7863231399842,1,12.7863231399842,0.106463736895839,1.14107138680797,0.106463736895839,1.14107138680797,0.100313748065643,0.992810056623856,0.100313748065643,0.992810056623857,0.100252265534595,0.995689619120562,1
25.6,1,12.637912440752,1,12.637912440752,0.10611891449016,1.20375101887032,0.10611891449016,1.20375101887032,0.100327606843396,0.99284381917649,0.100327606843396,0.992843819176491,0.100268815970798,0.995052463716212,1
25.7,1,12.4356703350691,1,12.4356703350691,0.105652370103954,1.26279336733644,0.105652370103954,1.26279336733644,0.100341181109623,0.992884555321872,0.100341181109623,0.992884555321872,0.100285088850909,0.994371945774676,1
25.8,1,12.1842096612536,1,12.1842096612536,0.105072604278952,1.31697245766543,0.105072604278952,1.31697245766543,0.100354476995001,0.992934145604206,0.100354476995002,0.992934145604207,0.100301052259755,0.993665546798479,1
25.9,1,11.889092266884,1,11.889092266884,0.104390483598001,1.36514822328515,0.104390483598001,1.36514822328515,0.10036750058342,0.992994216382493,0.10036750058342,0.992994216382494,0.1003166750303,0.992951044257101,1
26,1,11.5567073591883,1,11.5567073591883,0.103619044981569,1.40629039314723,0.103619044981569,1.40629039314723,0.100380257902897,0.993066110695227,0.100380257902897,0.993066110695227,0.100331927496675,0.992246143198585,1
26.1,1,11.1941343349324,1,11.1941343349324,0.102773254187899,1.43950040052268,0.102773254187899,1.43950040052268,0.10039275491544,0.993150865124336,0.10039275491544,0.993150865124336,0.10034678220624,0.991568113083892,1
26.2,1,10.8089930127485,1,10.8089930127485,0.101869722936644,1.46403085073161,0.101869722936644,1.46403085073161,0.100404997506084,0.993249193065108,0.100404997506084,0.993249193065108,0.100361214576469,0.990933437279363,1
26.3,1,10.4092844166645,1,10.4092844166645,0.100926389955732,1.47930213018129,0.100926389955732,1.47930213018129,0.100416991471409,0.993361474675233,0.100416991471409,0.993361474675233,0.100375203483722,0.990357482305923,1
26.4,1,10.0032254196056,1,10.0032254196056,0.0999621720329003,1.48491579265003,0.0999621720329003,1.48491579265003,0.100428742507795,0.993487753638356,0.100428742507795,0.993487753638356,0.10038873177249,0.989854193463937,1
26.5,1,9.59908064724173,1,9.59908064724173,0.098996591820044,1.4806644202062,0.098996591820044,1.4806644202062,0.100440256199724,0.993627740738427,0.100440256199724,0.993627740738427,0.100401786675488,0.989435822841375,1
26.6,1,9.20499506457278,1,9.20499506457278,0.0980493896755071,1.46653772433073,0.0980493896755071,1.46653772433073,0.100451538008375,0.993780824103561,0.100451538008375,0.993780824103561,0.100414360136857,0.989112694984017,1
26.7,1,8.82883062030962,1,8.82883062030962,0.097140127224769,1.44272472640736,0.097140127224769,1.44272472640736,0.10046259326082,0.993946085844769,0.10046259326082,0.993946085844769,0.10042644903287,0.988893014676081,1
26.8,1,8.47801020906998,1,8.47801020906998,0.0962877905640363,1.40961193432532,0.0962877905640363,1.40961193432532,0.100473427140032,0.994122324688524,0.100473427140032,0.994122324688524,0.100438055286655,0.988782720366077,1
26.9,1,8.15937203163727,1,8.15937203163727,0.0955104011177337,1.36777751197727,0.0955104011177337,1.36777751197727,0.100484044675979,0.994308084085065,0.100484044675979,0.994308084085065,0.100449185875693,0.988785385795491,1
27,1,7.87903719330434,1,7.87903719330434,0.0948246420864174,1.31798151933909,0.0948246420864174,1.31798151933909,0.100494450737985,0.994501685169009,0.100494450737985,0.994501685169009,0.100459852733079,0.988902171367959,1
27.1,1,7.64229308508232,1,7.64229308508232,0.0942455081861166,1.26115238096166,0.0942455081861166,1.26115238096166,0.100504650028543,0.994701263857112,0.100504650028543,0.994701263857112,0.100470072545691,0.989131825755322,1
27.2,1,7.45349474880221,1,7.45349474880221,0.0937859859866928,1.19836981846219,0.0937859859866928,1.19836981846219,0.10051464707874,0.994904811291755,0.10051464707874,0.994904811291755,0.100479866454522,0.989470737196047,1
27.3,1,7.31598604229185,1,7.31598604229185,0.0934567716118511,1.1308445563795,0.0934567716118511,1.1308445563795,0.100524446245394,0.995110216779153,0.100524446245394,0.995110216779153,0.100489259664385,0.989913032922431,1
27.4,1,7.23204200305099,1,7.23204200305099,0.0932660318764479,1.0598951790237,0.0932660318764479,1.0598951790237,0.100534051709982,0.995315312329585,0.100534051709982,0.995315312329585,0.100498280972003,0.990450724176568,1
27.5,1,7.20283336693305,1,7.20283336693305,0.0932192141201521,0.986922577272071,0.0932192141201521,0.986922577272071,0.100543467479406,0.995517917883643,0.100543467479406,0.995517917883643,0.100506962223074,0.991073893360925,1
27.6,1,7.22841374143703,1,7.22841374143703,0.0933189090655481,0.913382477332004,0.0933189090655481,0.913382477332004,0.100552697388586,0.995715886304018,0.100552697388586,0.995715886304018,0.100515337710278,0.991770919035785,1
27.7,1,7.30772947069384,1,7.30772947069384,0.0935647700010628,0.840756587153273,0.0935647700010628,0.840756587153273,0.100561745104854,0.995907147226413,0.100561745104854,0.995907147226413,0.100523443525248,0.992528733739124,1
27.8,1,7.43865177049592,1,7.43865177049592,0.0939534904844586,0.770522929450908,0.0939534904844586,0.770522929450908,0.100570614134062,0.996089748895513,0.100570614134062,0.996089748895513,0.100531316878407,0.993333108978894,1
27.9,1,7.61803026599592,1,7.61803026599592,0.0944788416025884,0.70412595241933,0.0944788416025884,0.70412595241933,0.100579307828312,0.996261897161537,0.100579307828312,0.996261897161537,0.100538995401019,0.994168961244991,1
28,1,7.84176664086691,1,7.84176664086691,0.0951317686305484,0.642947019620683,0.0951317686305484,0.642947019620683,0.100587829395158,0.996421990878704,0.100587829395158,0.996421990878703,0.100546516444079,0.995020672517414,1
28.1,1,8.10490671311864,1,8.10490671311864,0.09590054573204,0.588275878887642,0.09590054573204,0.588275878887642,0.100596181908103,0.996568653027354,0.100596181908103,0.996568653027354,0.100553916388564,0.995872418514718,1
28.2,1,8.40174889705732,1,8.40174889705732,0.096770986156846,0.541283696306364,0.096770986156846,0.541283696306364,0.100604368318219,0.996700756974827,0.100604368318219,0.996700756974827,0.100561229981166,0.996708497836067,1
28.3,1,8.72596669987283,1,8.72596669987283,0.0977267042449443,0.502998215595403,0.0977267042449443,0.502998215595403,0.100612391466645,0.996817447394344,0.100612391466645,0.996817447394344,0.10056848970899,0.997513655201491,1
28.4,1,9.07074264088332,1,9.07074264088332,0.0987494244634771,0.474281565871751,0.0987494244634771,0.474281565871751,0.10062025409776,0.996918155474027,0.10062025409776,0.996918155474027,0.100575725225736,0.998273392185898,1
28.5,1,9.42891077632607,1,9.42891077632607,0.0998193317050716,0.45581119253377,0.0998193317050716,0.45581119253377,0.100627958872762,0.997002608167284,0.100627958872762,0.997002608167283,0.1005829628407,0.998974259167499,1
28.6,1,9.79310486635969,1,9.79310486635969,0.10091545618488,0.448064327658015,0.10091545618488,0.448064327658015,0.100635508383418,0.997070831358719,0.100635508383418,0.997070831358719,0.100590225080525,0.999604122662645,1
28.7,1,10.1559091360105,1,10.1559091360105,0.102016085508241,0.451306348980364,0.102016085508241,0.451306348980364,0.100642905165732,0.997123146943984,0.100642905165732,0.997123146943984,0.10059753033202,1.00015240278589,1
28.8,1,10.5100085592714,1,10.5100085592714,0.10309919585778,0.465583301481327,0.10309919585778,0.465583301481327,0.100650151713275,0.997160163944929,0.100650151713275,0.997160163944929,0.100604892572612,1.00061027624376,1
28.9,1,10.8483356352869,1,10.8483356352869,0.104142893782039,0.490718774259507,0.104142893782039,0.490718774259507,0.100657250489945,0.997182763900724,0.100657250489945,0.997182763900724,0.100612321193132,1.00097084102803,1
29,1,11.1642107261248,1,11.1642107261248,0.105125859768443,0.526315239335973,0.105125859768443,0.526315239335973,0.100664203941926,0.997192080888812,0.100664203941926,0.997192080888812,0.100619820915664,1.00122923980316,1
29.1,1,11.4514731844047,1,11.4514731844047,0.106027784659131,0.571759869976512,0.106027784659131,0.571759869976512,0.100671014508647,0.997189476634452,0.100671014508647,0.997189476634452,0.100627391807212,1.0013827398649,1
29.2,1,11.7046007122685,1,11.7046007122685,0.106829790023337,0.626234765816936,0.106829790023337,0.626234765816936,0.100677684632544,0.997176511262153,0.100677684632544,0.997176511262153,0.100635029387959,1.0014307684639,1
29.3,1,11.9188146559714,1,11.9188146559714,0.10751482383518,0.688731422340449,0.10751482383518,0.688731422340449,0.100684216767469,0.997154910324737,0.100684216767469,0.997154910324737,0.10064272483094,1.00137490322109,1
29.4,1,12.0901692469754,1,12.0901692469754,0.108068023217936,0.758069194903421,0.108068023217936,0.758069194903421,0.100690613385616,0.997126528814457,0.100690613385617,0.997126528814458,0.1006504652481,1.0012188182902,1
29.5,1,12.2156231441987,1,12.2156231441987,0.108477036598708,0.832917424325264,0.108477036598708,0.832917424325264,0.100696876982863,0.99709331291442,0.100696876982863,0.99709331291442,0.100658234056,1.00096818782835,1
29.6,1,12.2930920057163,1,12.2930920057163,0.108732298360611,0.911820813770989,0.108732298360611,0.911820813770989,0.100703010082455,0.997057260286455,0.100703010082455,0.997057260286455,0.100666011412825,1.00063054920051,1
29.7,1,12.3214812138756,1,12.3214812138756,0.108827249969959,0.993227576881713,0.108827249969959,0.993227576881713,0.100709015237002,0.99702037971303,0.100709015237002,0.99702037971303,0.10067377471699,1.00021512914858,1
29.8,1,12.3006982872747,1,12.3006982872747,0.108758502576744,1.07551981633306,0.108758502576744,1.07551981633306,0.100714895028782,0.996984650915513,0.100714895028782,0.996984650915513,0.10068149915645,0.999732636886921,1
29.9,1,12.2316449279515,1,12.2316449279515,0.108525937218869,1.15704554154186,0.108525937218869,1.15704554154186,0.100720652068396,0.996951985359118,0.100720652068396,0.996951985359118,0.10068915829691,0.999195028727708,1
30,1,12.1161890640051,1,12.1161890640051,0.108132739982107,1.2361516952198,0.108132739982107,1.2361516952198,0.100726288991814,0.996924188826679,0.100726288991814,0.996924188826679,0.100696724696404,0.998615249379445,1
